"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Malta","Inflow of employed foreign-born population by sex and occupation (thousands)","LFS - Labour Force Survey","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2020",20.372,,,"Population coverage: Excluding institutional population | Resident population definition: Living or intending to live in the country for 12 months or more"
"Malta","Inflow of employed foreign-born population by sex and occupation (thousands)","LFS - Labour Force Survey","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2020",17.978,,,"Population coverage: Excluding institutional population | Resident population definition: Living or intending to live in the country for 12 months or more"
"Malta","Inflow of employed foreign-born population by sex and occupation (thousands)","LFS - Labour Force Survey","Sex: Male","Occupation (Skill level): Skill level 1 ~ low","2020",3.691,,,"Population coverage: Excluding institutional population | Resident population definition: Living or intending to live in the country for 12 months or more"
"Malta","Inflow of employed foreign-born population by sex and occupation (thousands)","LFS - Labour Force Survey","Sex: Female","Occupation (Skill level): Total","2020",32.518,,,"Population coverage: Excluding institutional population | Resident population definition: Living or intending to live in the country for 12 months or more"
"Malta","Inflow of employed foreign-born population by sex and occupation (thousands)","LFS - Labour Force Survey","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2020",14.205,,,"Population coverage: Excluding institutional population | Resident population definition: Living or intending to live in the country for 12 months or more"
"Malta","Inflow of employed foreign-born population by sex and occupation (thousands)","LFS - Labour Force Survey","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2020",15.27,,,"Population coverage: Excluding institutional population | Resident population definition: Living or intending to live in the country for 12 months or more"
"Malta","Inflow of employed foreign-born population by sex and occupation (thousands)","LFS - Labour Force Survey","Sex: Female","Occupation (Skill level): Skill level 1 ~ low","2020",3.043,,,"Population coverage: Excluding institutional population | Resident population definition: Living or intending to live in the country for 12 months or more"
"Malawi","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Total","2018",1.942,,,"Data reference period: September | Resident population definition: Present in the country at time of data collection"
"Malawi","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2018",0.296,,,"Data reference period: September | Resident population definition: Present in the country at time of data collection"
"Malawi","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Skill level 2 ~ medium","2018",1.041,,,"Data reference period: September | Resident population definition: Present in the country at time of data collection"
"Malawi","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Skill level 1 ~ low","2018",0.581,,,"Data reference period: September | Resident population definition: Present in the country at time of data collection"
"Malawi","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Not elsewhere classified","2018",0.024,,,"Data reference period: September | Resident population definition: Present in the country at time of data collection"
"Malawi","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Total","2018",1.273,,,"Data reference period: September | Resident population definition: Present in the country at time of data collection"
"Malawi","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2018",0.203,,,"Data reference period: September | Resident population definition: Present in the country at time of data collection"
"Malawi","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2018",0.657,,,"Data reference period: September | Resident population definition: Present in the country at time of data collection"
"Malawi","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Skill level 1 ~ low","2018",0.395,,,"Data reference period: September | Resident population definition: Present in the country at time of data collection"
"Malawi","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Not elsewhere classified","2018",0.018,,,"Data reference period: September | Resident population definition: Present in the country at time of data collection"
"Malawi","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Total","2018",0.669,,,"Data reference period: September | Resident population definition: Present in the country at time of data collection"
"Malawi","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2018",0.093,,,"Data reference period: September | Resident population definition: Present in the country at time of data collection"
"Malawi","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2018",0.384,,,"Data reference period: September | Resident population definition: Present in the country at time of data collection"
"Malawi","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Skill level 1 ~ low","2018",0.186,,,"Data reference period: September | Resident population definition: Present in the country at time of data collection"
"Malawi","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Not elsewhere classified","2018",0.006,,,"Data reference period: September | Resident population definition: Present in the country at time of data collection"
"Namibia","Inflow of employed foreign-born population by sex and occupation (thousands)","LFS - Labour Force Survey","Sex: Total","Occupation (Skill level): Total","2018",51.67,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
"Namibia","Inflow of employed foreign-born population by sex and occupation (thousands)","LFS - Labour Force Survey","Sex: Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2018",9.162,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
"Namibia","Inflow of employed foreign-born population by sex and occupation (thousands)","LFS - Labour Force Survey","Sex: Total","Occupation (Skill level): Skill level 2 ~ medium","2018",16.971,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
"Namibia","Inflow of employed foreign-born population by sex and occupation (thousands)","LFS - Labour Force Survey","Sex: Total","Occupation (Skill level): Skill level 1 ~ low","2018",21.554,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
"Namibia","Inflow of employed foreign-born population by sex and occupation (thousands)","LFS - Labour Force Survey","Sex: Total","Occupation (Skill level): Not elsewhere classified","2018",3.982,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
"Namibia","Inflow of employed foreign-born population by sex and occupation (thousands)","LFS - Labour Force Survey","Sex: Male","Occupation (Skill level): Total","2018",31.409,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
"Namibia","Inflow of employed foreign-born population by sex and occupation (thousands)","LFS - Labour Force Survey","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2018",4.768,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
"Namibia","Inflow of employed foreign-born population by sex and occupation (thousands)","LFS - Labour Force Survey","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2018",10.482,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
"Namibia","Inflow of employed foreign-born population by sex and occupation (thousands)","LFS - Labour Force Survey","Sex: Male","Occupation (Skill level): Skill level 1 ~ low","2018",13.496,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
"Namibia","Inflow of employed foreign-born population by sex and occupation (thousands)","LFS - Labour Force Survey","Sex: Male","Occupation (Skill level): Not elsewhere classified","2018",2.663,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
"Namibia","Inflow of employed foreign-born population by sex and occupation (thousands)","LFS - Labour Force Survey","Sex: Female","Occupation (Skill level): Total","2018",20.261,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
"Namibia","Inflow of employed foreign-born population by sex and occupation (thousands)","LFS - Labour Force Survey","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2018",4.395,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
"Namibia","Inflow of employed foreign-born population by sex and occupation (thousands)","LFS - Labour Force Survey","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2018",6.489,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
"Namibia","Inflow of employed foreign-born population by sex and occupation (thousands)","LFS - Labour Force Survey","Sex: Female","Occupation (Skill level): Skill level 1 ~ low","2018",8.058,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
"Namibia","Inflow of employed foreign-born population by sex and occupation (thousands)","LFS - Labour Force Survey","Sex: Female","Occupation (Skill level): Not elsewhere classified","2018",1.319,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Total","Occupation (Skill level): Total","2021",17.124,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2021",4.28,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Total","Occupation (Skill level): Skill level 2 ~ medium","2021",9.321,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Total","Occupation (Skill level): Skill level 1 ~ low","2021",3.141,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Total","Occupation (Skill level): Not elsewhere classified","2021",0.382,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Male","Occupation (Skill level): Total","2021",11.55,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2021",2.554,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2021",6.959,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Male","Occupation (Skill level): Skill level 1 ~ low","2021",1.769,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Male","Occupation (Skill level): Not elsewhere classified","2021",0.268,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Female","Occupation (Skill level): Total","2021",5.574,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2021",1.726,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2021",2.362,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Female","Occupation (Skill level): Skill level 1 ~ low","2021",1.372,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Female","Occupation (Skill level): Not elsewhere classified","2021",0.114,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Total","Occupation (Skill level): Total","2020",10.113,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2020",3.324,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Total","Occupation (Skill level): Skill level 2 ~ medium","2020",4.916,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Total","Occupation (Skill level): Skill level 1 ~ low","2020",1.66,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Total","Occupation (Skill level): Not elsewhere classified","2020",0.213,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Male","Occupation (Skill level): Total","2020",6.594,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2020",2.046,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2020",3.526,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Male","Occupation (Skill level): Skill level 1 ~ low","2020",0.874,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Male","Occupation (Skill level): Not elsewhere classified","2020",0.148,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Female","Occupation (Skill level): Total","2020",3.519,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2020",1.278,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2020",1.39,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Female","Occupation (Skill level): Skill level 1 ~ low","2020",0.786,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Female","Occupation (Skill level): Not elsewhere classified","2020",0.065,,,"Data reference period: Fourth quarter"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Total","Occupation (Skill level): Total","2018",14.608,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2018",4.07,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Total","Occupation (Skill level): Skill level 2 ~ medium","2018",7.326,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Total","Occupation (Skill level): Skill level 1 ~ low","2018",2.686,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Total","Occupation (Skill level): Not elsewhere classified","2018",0.526,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Male","Occupation (Skill level): Total","2018",9.268,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2018",2.477,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2018",5.046,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Male","Occupation (Skill level): Skill level 1 ~ low","2018",1.352,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Male","Occupation (Skill level): Not elsewhere classified","2018",0.393,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Female","Occupation (Skill level): Total","2018",5.34,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2018",1.593,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2018",2.28,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Female","Occupation (Skill level): Skill level 1 ~ low","2018",1.334,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Employment among immigrants","Sex: Female","Occupation (Skill level): Not elsewhere classified","2018",0.133,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Oman","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Official Estimates","Sex: Total","Occupation (Skill level): Total","2021",1343.192,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Official Estimates","Sex: Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2021",121.099,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Official Estimates","Sex: Total","Occupation (Skill level): Skill level 2 ~ medium","2021",581.899,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Official Estimates","Sex: Total","Occupation (Skill level): Skill level 1 ~ low","2021",640.194,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Official Estimates","Sex: Total","Occupation (Skill level): Not elsewhere classified","2021",0,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Official Estimates","Sex: Male","Occupation (Skill level): Total","2021",1187.325,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Official Estimates","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2021",100.021,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Official Estimates","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2021",572.064,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Official Estimates","Sex: Male","Occupation (Skill level): Skill level 1 ~ low","2021",515.24,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Official Estimates","Sex: Male","Occupation (Skill level): Not elsewhere classified","2021",0,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Official Estimates","Sex: Female","Occupation (Skill level): Total","2021",155.867,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Official Estimates","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2021",21.078,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Official Estimates","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2021",9.835,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Official Estimates","Sex: Female","Occupation (Skill level): Skill level 1 ~ low","2021",124.954,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of employed foreign-born population by sex and occupation (thousands)","OE - Official Estimates","Sex: Female","Occupation (Skill level): Not elsewhere classified","2021",0,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Occupation (Skill level): Total","2021",70.197,,,
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2021",64.624,,,
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Occupation (Skill level): Skill level 2 ~ medium","2021",5.573,,,
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Occupation (Skill level): Total","2021",54.052,,,
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2021",51.821,,,
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2021",2.231,,,
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Occupation (Skill level): Total","2021",16.145,,,
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2021",12.803,,,
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2021",3.342,,,
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Occupation (Skill level): Total","2020",106.609,,,
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2020",81.023,,,
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Occupation (Skill level): Skill level 2 ~ medium","2020",25.586,,,
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Occupation (Skill level): Total","2020",81.23,,,
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2020",61.735,,,
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2020",19.495,,,
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Occupation (Skill level): Total","2020",25.379,,,
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2020",19.288,,,
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2020",6.091,,,
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Occupation (Skill level): Total","2019",158.71,,"Break in series: Change in definition or concept",
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2019",156.032,,"Break in series: Change in definition or concept",
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Occupation (Skill level): Skill level 2 ~ medium","2019",2.672,,"Break in series: Change in definition or concept",
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Occupation (Skill level): Skill level 1 ~ low","2019",0.006,,"Break in series: Change in definition or concept",
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Occupation (Skill level): Total","2019",121.897,,"Break in series: Change in definition or concept",
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2019",119.758,,"Break in series: Change in definition or concept",
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2019",2.134,,"Break in series: Change in definition or concept",
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Occupation (Skill level): Skill level 1 ~ low","2019",0.005,,"Break in series: Change in definition or concept",
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Occupation (Skill level): Total","2019",36.813,,"Break in series: Change in definition or concept",
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2019",36.274,,"Break in series: Change in definition or concept",
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2019",0.538,,"Break in series: Change in definition or concept",
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Occupation (Skill level): Skill level 1 ~ low","2019",0.001,,"Break in series: Change in definition or concept",
"Philippines","Inflow of employed foreign-born population by sex and occupation (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Occupation (Skill level): Total","2018",54.241,,,
