"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Total","Education (Aggregate levels): Advanced","2021",2.8,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Total","Education (Aggregate levels): Level not stated","2021",26.648,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Male","Education (Aggregate levels): Total","2021",17.067,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Male","Education (Aggregate levels): Less than basic","2021",0.003,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Male","Education (Aggregate levels): Basic","2021",0.315,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Male","Education (Aggregate levels): Intermediate","2021",0.028,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Male","Education (Aggregate levels): Advanced","2021",1.453,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Male","Education (Aggregate levels): Level not stated","2021",15.277,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Female","Education (Aggregate levels): Total","2021",13.082,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Female","Education (Aggregate levels): Less than basic","2021",0.018,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Female","Education (Aggregate levels): Basic","2021",0.309,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Female","Education (Aggregate levels): Intermediate","2021",0.037,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Female","Education (Aggregate levels): Advanced","2021",1.347,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Female","Education (Aggregate levels): Level not stated","2021",11.371,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Total","Education (Aggregate levels): Total","2020",19.718,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Total","Education (Aggregate levels): Less than basic","2020",0.04,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Total","Education (Aggregate levels): Basic","2020",1.042,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Total","Education (Aggregate levels): Intermediate","2020",0.032,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Total","Education (Aggregate levels): Advanced","2020",2.799,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Total","Education (Aggregate levels): Level not stated","2020",15.805,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Male","Education (Aggregate levels): Total","2020",10.396,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Male","Education (Aggregate levels): Less than basic","2020",0.018,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Male","Education (Aggregate levels): Basic","2020",0.57,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Male","Education (Aggregate levels): Intermediate","2020",0.015,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Male","Education (Aggregate levels): Advanced","2020",1.326,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Male","Education (Aggregate levels): Level not stated","2020",8.467,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Female","Education (Aggregate levels): Total","2020",9.322,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Female","Education (Aggregate levels): Less than basic","2020",0.022,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Female","Education (Aggregate levels): Basic","2020",0.472,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Female","Education (Aggregate levels): Intermediate","2020",0.017,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Female","Education (Aggregate levels): Advanced","2020",1.473,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Female","Education (Aggregate levels): Level not stated","2020",7.338,,,"Data reference period: Fourth quarter"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Total","Education (Aggregate levels): Total","2018",30.258,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Total","Education (Aggregate levels): Less than basic","2018",0.35,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Total","Education (Aggregate levels): Basic","2018",8.543,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Total","Education (Aggregate levels): Intermediate","2018",1.621,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Total","Education (Aggregate levels): Advanced","2018",7.77,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Total","Education (Aggregate levels): Level not stated","2018",11.974,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Male","Education (Aggregate levels): Total","2018",15.374,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Male","Education (Aggregate levels): Less than basic","2018",0.138,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Male","Education (Aggregate levels): Basic","2018",4.708,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Male","Education (Aggregate levels): Intermediate","2018",0.969,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Male","Education (Aggregate levels): Advanced","2018",3.489,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Male","Education (Aggregate levels): Level not stated","2018",6.07,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Female","Education (Aggregate levels): Total","2018",14.884,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Female","Education (Aggregate levels): Less than basic","2018",0.212,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Female","Education (Aggregate levels): Basic","2018",3.835,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Female","Education (Aggregate levels): Intermediate","2018",0.652,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Female","Education (Aggregate levels): Advanced","2018",4.281,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Norway","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Employment among immigrants","Sex: Female","Education (Aggregate levels): Level not stated","2018",5.904,,,"Data reference period: Fourth quarter | Age coverage - minimum age: 16 years old"
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Total","Education (Aggregate levels): Total","2021",1673.727,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Total","Education (Aggregate levels): Less than basic","2021",515.187,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Total","Education (Aggregate levels): Basic","2021",575.92,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Total","Education (Aggregate levels): Intermediate","2021",352.032,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Total","Education (Aggregate levels): Advanced","2021",201.732,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Total","Education (Aggregate levels): Level not stated","2021",28.856,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Male","Education (Aggregate levels): Total","2021",1319.494,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Male","Education (Aggregate levels): Less than basic","2021",410.756,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Male","Education (Aggregate levels): Basic","2021",480.325,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Male","Education (Aggregate levels): Intermediate","2021",267.405,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Male","Education (Aggregate levels): Advanced","2021",143.484,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Male","Education (Aggregate levels): Level not stated","2021",17.524,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Female","Education (Aggregate levels): Total","2021",354.233,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Female","Education (Aggregate levels): Less than basic","2021",104.431,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Female","Education (Aggregate levels): Basic","2021",95.595,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Female","Education (Aggregate levels): Intermediate","2021",84.627,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Female","Education (Aggregate levels): Advanced","2021",58.248,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Female","Education (Aggregate levels): Level not stated","2021",11.332,,,"Institution producing the data: National Statistical Office | Data reference period: End of the year"
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Total","Education (Aggregate levels): Total","2013",390.497,,,
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Total","Education (Aggregate levels): Total","2012",483.873,,,
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Total","Education (Aggregate levels): Total","2011",403.494,,,
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Total","Education (Aggregate levels): Total","2010",299.213,,,
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Total","Education (Aggregate levels): Total","2009",255.661,,,
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Total","Education (Aggregate levels): Total","2008",294.001,,,
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Total","Education (Aggregate levels): Total","2007",242.42,,,
"Oman","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Official Estimates","Sex: Total","Education (Aggregate levels): Total","2006",148.414,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Total","2021",70.197,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Basic","2021",1.404,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Intermediate","2021",66.055,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Advanced","2021",2.738,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Education (Aggregate levels): Total","2021",54.052,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Education (Aggregate levels): Basic","2021",1.067,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Education (Aggregate levels): Intermediate","2021",51.917,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Education (Aggregate levels): Advanced","2021",1.068,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Education (Aggregate levels): Total","2021",16.145,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Education (Aggregate levels): Basic","2021",0.337,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Education (Aggregate levels): Intermediate","2021",14.138,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Education (Aggregate levels): Advanced","2021",1.67,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Total","2020",106.609,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Basic","2020",3.089,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Intermediate","2020",80.372,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Advanced","2020",23.148,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Education (Aggregate levels): Total","2020",81.23,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Education (Aggregate levels): Basic","2020",2.105,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Education (Aggregate levels): Intermediate","2020",75.396,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Education (Aggregate levels): Advanced","2020",3.729,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Education (Aggregate levels): Total","2020",25.379,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Education (Aggregate levels): Basic","2020",0.984,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Education (Aggregate levels): Intermediate","2020",4.976,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Education (Aggregate levels): Advanced","2020",19.419,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Total","2019",158.71,,"Break in series: Change in definition or concept",
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Basic","2019",3.099,,"Break in series: Change in definition or concept",
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Intermediate","2019",149.367,,"Break in series: Change in definition or concept",
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Advanced","2019",6.244,,"Break in series: Change in definition or concept",
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Education (Aggregate levels): Total","2019",121.085,,"Break in series: Change in definition or concept",
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Education (Aggregate levels): Basic","2019",3.09,,"Break in series: Change in definition or concept",
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Education (Aggregate levels): Intermediate","2019",112.444,,"Break in series: Change in definition or concept",
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Education (Aggregate levels): Advanced","2019",5.551,,"Break in series: Change in definition or concept",
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Education (Aggregate levels): Total","2019",37.625,,"Break in series: Change in definition or concept",
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Education (Aggregate levels): Basic","2019",0.007,,"Break in series: Change in definition or concept",
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Education (Aggregate levels): Intermediate","2019",36.924,,"Break in series: Change in definition or concept",
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Education (Aggregate levels): Advanced","2019",0.694,,"Break in series: Change in definition or concept",
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Total","2018",54.241,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Basic","2018",1.059,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Intermediate","2018",51.048,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Advanced","2018",2.134,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Education (Aggregate levels): Total","2018",41.383,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Education (Aggregate levels): Basic","2018",1.056,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Education (Aggregate levels): Intermediate","2018",38.43,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Education (Aggregate levels): Advanced","2018",1.897,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Education (Aggregate levels): Total","2018",12.858,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Education (Aggregate levels): Basic","2018",0.003,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Education (Aggregate levels): Intermediate","2018",12.618,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Education (Aggregate levels): Advanced","2018",0.237,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Total","2017",45.288,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Basic","2017",0.181,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Intermediate","2017",44.336,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Advanced","2017",0.771,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Education (Aggregate levels): Total","2017",33.859,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Education (Aggregate levels): Basic","2017",0.116,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Education (Aggregate levels): Intermediate","2017",33.006,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Male","Education (Aggregate levels): Advanced","2017",0.737,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Education (Aggregate levels): Total","2017",11.429,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Education (Aggregate levels): Basic","2017",0.065,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Education (Aggregate levels): Intermediate","2017",11.33,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Female","Education (Aggregate levels): Advanced","2017",0.034,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Total","2016",41.993,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Basic","2016",0.009,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Intermediate","2016",39.178,,,
"Philippines","Inflow of working-age foreign-born population by sex and education (thousands)","ADM-EOR - Administrative Records of the Bureau of Local Employment, Department of Labour and Employment","Sex: Total","Education (Aggregate levels): Advanced","2016",2.806,,,
